SPONSOR,CATEGORY,AIRDATE,AIRTIME,PROGRAM,AFFILIATION,TONE
"PRYOR, MARK",US SENATE,20140210,1743,FOX 16 NEWS AT 5:30PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0727,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,1625,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0722,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0836,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,2241,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,1810,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,1717,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0656,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,1045,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,1849,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0958,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,1812,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,2233,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0659,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140210,0959,PRESENTED TO YOU BY TRUS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1647,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1820,FAMILY FEUD,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0957,GOOD MORNING ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2225,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1530,DR PHIL,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1843,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0507,FOX 24 NEWS EDGE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2147,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1950,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2242,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0850,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0726,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1826,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1224,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0850,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1838,THV11 NEWS AT 6:30,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1844,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0643,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1213,KARK 4 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2021,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0542,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1726,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0921,GOOD MORNING ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1858,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0648,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2232,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1726,5 NEWS AT 5PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1811,5 NEWS AT 6PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2313,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0727,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2159,FOX 24 NEWS EDGE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0858,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2228,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0935,LIVE! WITH KELLY AND MIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1633,MAURY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1628,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1438,WINTER OLYMPICS/AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0958,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1859,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1058,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0640,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0657,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1712,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2020,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1812,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0756,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,0829,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2306,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1223,THV11 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,2217,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140211,1632,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1711,KARK 4 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0728,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2231,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1404,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1842,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0620,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1458,LET'S MAKE A DEAL-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2209,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0728,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1726,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1026,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1858,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0647,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1723,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0826,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2306,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0759,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2331,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1820,REGION 8 NEWS AT SIX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1543,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1847,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2021,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1619,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1208,KARK 4 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0928,GOOD MORNING ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1632,DR OZ SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1826,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0623,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0826,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0915,RACHAEL RAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1643,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1828,5 NEWS AT 6PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2220,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0529,FOX 24 NEWS EDGE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1926,AMERICAN IDOL-FOX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0956,LIVE! WITH KELLY AND MIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1727,40/29 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0559,40/29 NEWS SUNRISE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1926,AMERICAN IDOL-FOX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1559,WINTER OLYMPICS/AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0839,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,2243,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0726,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0756,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0845,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1811,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1826,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0618,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1954,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1223,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1058,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0959,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1723,THV11 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,0630,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140212,1512,DR PHIL,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1822,KARK 4 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0928,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0647,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1858,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2222,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0851,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1826,5 NEWS AT 6PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0759,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1536,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1716,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2240,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0826,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0611,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1808,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1207,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1520,WINTER OLYMPICS/AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2217,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2314,JIMMY KIMMEL LIVE-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0938,LIVE! WITH KELLY AND MIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0623,GOOD MORNING REGION 8,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1521,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1520,WINTER OLYMPICS/AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0612,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1859,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1623,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1856,FAMILY FEUD,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0519,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1725,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0921,GOOD MORNING ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1857,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0612,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2309,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1636,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1709,40/29 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0956,LIVE! WITH KELLY AND MIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2208,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1633,MAURY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2022,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1359,DAYS OF OUR LIVES-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0955,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1026,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1059,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1854,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2208,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1727,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1708,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0524,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0640,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0756,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0859,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2304,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,1710,THV11 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,0755,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140213,2333,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0828,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1613,DR OZ SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1820,5 NEWS AT 6PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1209,5 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2252,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0648,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0610,40/29 NEWS SUNRISE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0958,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0624,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0757,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0958,AAA BENEFITS AND SAVINGS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0007,WINTER OLYMPICS/LATE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1237,KARK 4 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2224,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1824,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0630,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0839,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0815,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1658,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2212,5 NEWS AT 10PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0852,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0828,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0723,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0826,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0847,TODAY AT THE OLYMPIC GMS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0515,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0639,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1058,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1631,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,0619,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1821,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2303,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1843,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2151,FOX 24 NEWS EDGE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2220,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1359,GENERAL HOSPITAL-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2155,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1359,DAYS OF OUR LIVES-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1711,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1439,WINTER OLYMPICS/AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1949,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1829,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1727,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2251,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1721,40/29 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1619,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1709,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1810,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,1855,OLYMPIC ZONE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140214,2308,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1421,WINTER OLYMPICS SS-AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,0521,FOX 24 NEWS EDGE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1429,WINTER OLYMPICS SS-AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,0821,SATURDAY TODAY/OLYMPIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,2259,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1809,NBC 6 NEWS WEEKEND AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1534,WINTER OLYMPICS SS-AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1959,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1927,ABC SATURDAY NT MOVIE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,1421,WINTER OLYMPICS SS-AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140215,2240,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,1424,WINTER OLYMPICS SS-AFT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,1944,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,1749,40/29 NEWS SUNDAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,2027,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,2028,WINTER OLYMPICS-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,2234,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,1727,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,0826,SUNDAY TODAY/OLYMPIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,0807,SUNDAY MORNING-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,2219,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,0727,SUNDAY TODAY/OLYMPIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,2228,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,2212,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20140216,1621,WINTER OLYMPICS SS-AFT,DEMOCRAT,NEGATIVE
